Gene ID	Gene Name	'Crohn's disease' vs 'non inflammatory bowel disease control' in 'A1a Paris classification'.p-value	'Crohn's disease' vs 'non inflammatory bowel disease control' in 'A1a Paris classification'.log2foldchange	'Crohn's disease' vs 'non inflammatory bowel disease control' in 'A1b Paris classification'.p-value	'Crohn's disease' vs 'non inflammatory bowel disease control' in 'A1b Paris classification'.log2foldchange
ENSG00000223916		0.368072357097533	0.4	0.803208304803542	0.1
ENSG00000223917		NA	0	NA	0
ENSG00000223918		NA	0	NA	0
ENSG00000223919		NA	0	NA	0
ENSG00000223920		NA	0.1	NA	0
ENSG00000223921	MTND1P27	NA	0	NA	0
ENSG00000223922	ASS1P2	NA	-0.3	0.886800322686881	-0.1
ENSG00000223923	TNS1-AS1	NA	0	0.38678674608178	-0.3
ENSG00000223927		NA	0	NA	0
ENSG00000223928	NUP35P1	NA	0	NA	0
ENSG00000223929		NA	-0.7	0.840508808726444	-0.1
ENSG00000223930		NA	0	NA	-0.1
ENSG00000223931		0.0152080284633286	1.1	5.36652837895126e-12	1.9
ENSG00000223932		NA	0	NA	0
ENSG00000223933		NA	0	NA	0
ENSG00000223935	LGALSL-DT	0.521919474975953	-0.3	0.988380218775527	0
ENSG00000223939		NA	0	NA	0
ENSG00000223940	KRT8P8	0.93362481960667	0.1	0.214841885317145	-0.4
ENSG00000223941	LINC01014	NA	0.2	0.721320964672969	0.2
ENSG00000223942		NA	0	NA	0
ENSG00000223944		NA	0	NA	0
ENSG00000223945		NA	0	0.534248341180551	-0.3
ENSG00000223946		NA	-0.1	NA	0.1
ENSG00000223947		0.401416991036923	0.4	0.92650266151422	0
ENSG00000223948		NA	0	NA	0
ENSG00000223949	ROR1-AS1	0.699240054543084	-0.2	0.468031533498065	-0.1
ENSG00000223951	H2ACP2	NA	0	NA	0
ENSG00000223952		NA	0	NA	0
ENSG00000223953	C1QTNF5	NA	0	NA	0
ENSG00000223955	MTND6P1	NA	0	NA	0
ENSG00000223956	LINC01767	NA	-0.6	0.186551125836601	-0.5
ENSG00000223957		NA	0	NA	0
ENSG00000223958		NA	0	NA	-0.1
ENSG00000223959	AFG3L1P	0.643697694619562	0.1	0.0305502273777109	-0.2
ENSG00000223960	CHROMR	0.913090619960278	0	0.039156256794503	0.3
ENSG00000223962	UBBP3	NA	0.1	NA	0
ENSG00000223963	THAP12P8	NA	0.3	NA	-0.3
ENSG00000223965	ZNF587P1	NA	0	NA	-0.6
ENSG00000223966		NA	0	NA	0
ENSG00000223967		NA	0	NA	0
ENSG00000223968		NA	0.6	0.716334435894716	0.2
ENSG00000223969		NA	-0.3	0.977029812109875	0
ENSG00000223970		NA	0	NA	-0.1
ENSG00000223971		NA	0	NA	0
ENSG00000223972	DDX11L1	NA	0	NA	0
ENSG00000223973	PAFAH1B1P2	NA	0.2	NA	-0.2
ENSG00000223974	BNIP3P42	NA	0.1	NA	-0.1
ENSG00000223975		NA	0.3	NA	0
ENSG00000223976	EXTL2P1	NA	0	NA	0
ENSG00000223977		NA	0	NA	0
ENSG00000223978	ZNF736P1Y	NA	0	NA	0
ENSG00000223979	SMCR2	NA	0.2	NA	-0.2
ENSG00000223980		NA	0	NA	0
ENSG00000223982	SNRPD2P2	NA	0	NA	0
ENSG00000223984	HNRNPRP1	NA	0.3	NA	0.2
ENSG00000223985	LINC01874	NA	0	NA	0
ENSG00000223986		NA	0	NA	0
ENSG00000223987	RPL26P28	NA	0.1	0.947632066729756	0
ENSG00000223989		NA	0	NA	0
ENSG00000223990		NA	0	NA	0
ENSG00000223991		0.292726728171577	0.5	0.596748405621701	0.2
ENSG00000223993	LINC02647	NA	0	NA	0
ENSG00000223995	RPL32P35	NA	0	NA	0
ENSG00000223996		NA	0	NA	0
ENSG00000223997	TRDD1	NA	0	NA	0
ENSG00000223999		NA	0	NA	-0.1
ENSG00000224000		NA	0	NA	0
ENSG00000224001		NA	0	NA	0
ENSG00000224003	YES1P1	0.73727315148838	-0.2	0.153279635698176	-0.4
ENSG00000224004	ATP5F1CP1	NA	0.3	0.499404392620355	0.3
ENSG00000224006		NA	0	NA	0
ENSG00000224007	USP12P2	NA	0.1	NA	0
ENSG00000224008	LINC01441	0.859834636532657	-0.1	0.506697408385834	-0.2
ENSG00000224011		NA	0	0.389216451155244	-0.4
ENSG00000224012		NA	0	NA	0
ENSG00000224014		NA	0.2	0.0606013111462602	-0.7
ENSG00000224015		NA	0	NA	0
ENSG00000224016		NA	0.2	NA	-0.1
ENSG00000224017	LINC01449	NA	0.1	NA	-0.1
ENSG00000224018		NA	0	NA	0
ENSG00000224019	RPL21P32	NA	-0.1	NA	-0.2
ENSG00000224020	MIR181A2HG	0.883714601677619	-0.1	0.282075892229143	-0.3
ENSG00000224023	EDRF1-DT	0.45275033882041	-0.3	0.724157913627666	-0.1
ENSG00000224025		NA	0.4	NA	-0.1
ENSG00000224027		NA	0	NA	0
ENSG00000224028	LINC01853	NA	0	NA	0
ENSG00000224029		NA	0	NA	-0.4
ENSG00000224031	TCEAL3-AS1	NA	0	NA	0
ENSG00000224032	EPB41L4A-AS1	0.595420080240901	-0.2	0.00286854780433986	-0.3
ENSG00000224033	CDY8P	NA	0	NA	0
ENSG00000224034	LINC02561	0.963150184349522	0	0.0914836618652859	-0.5
ENSG00000224035	SFPQP1	NA	0	NA	0
ENSG00000224038		NA	0	NA	0
ENSG00000224039	CDYLP1	NA	0.5	0.880620147951102	-0.1
ENSG00000224040	HMGN1P4	NA	0	NA	0
ENSG00000224041	IGKV3D-15	0.000244320532613835	1.3	3.82174681440524e-17	1.8
ENSG00000224042	MTND4P6	NA	0	NA	0
ENSG00000224043	CCNT2-AS1	0.276310841614782	-0.4	0.636606831127996	-0.1
ENSG00000224044		NA	0	NA	0
ENSG00000224045	PAEPP1	NA	0	NA	0
ENSG00000224046		0.768902919048875	-0.1	0.715833434166739	-0.1
ENSG00000224048	LINC02612	NA	0	NA	0
ENSG00000224049		NA	0	NA	0
ENSG00000224050		NA	-0.3	0.00225042029472245	-1.1
ENSG00000224051	CPTP	0.760414946340853	-0.1	0.0241160427803624	-0.2
ENSG00000224052		NA	0	NA	0
ENSG00000224053		NA	0	NA	0
ENSG00000224054		NA	0	NA	0
ENSG00000224055	GAPDHP55	NA	0	0.678357999942533	-0.2
ENSG00000224056		NA	0	NA	0
ENSG00000224057	EGFR-AS1	0.0939304538809739	-0.8	0.000151713060511368	-1.2
ENSG00000224058		0.650671127304961	-0.2	0.0704893323172462	-0.4
ENSG00000224059	HSPA8P16	NA	0.3	0.734955569395027	-0.2
ENSG00000224060	ARSLP1	0.926593984778353	0.1	0.156147847350385	-0.5
ENSG00000224061	SRSF3P4	NA	0	NA	0
ENSG00000224062	TUBB4BP5	NA	0	NA	0
ENSG00000224063		0.224070504572882	-0.6	0.32664638238737	-0.3
ENSG00000224064	RPL32P6	NA	0	NA	0
ENSG00000224065	SRIP2	NA	0	NA	0
ENSG00000224066		0.217764732701326	0.5	0.391403406500897	0.3
ENSG00000224067		0.425102569887183	0.4	0.314397069601179	0.3
ENSG00000224069		NA	0	NA	0
ENSG00000224070	HMGN1P6	NA	0	NA	0
ENSG00000224071	DNMT3AP1	NA	0	NA	0
ENSG00000224072	VEZTP1	NA	0	0.454105875747939	0.3
ENSG00000224074	LINC00691	NA	0.2	0.231343713739037	-0.5
ENSG00000224075	TTTY22	NA	0	NA	0
ENSG00000224076		NA	0	NA	0
ENSG00000224077		NA	0	NA	0
ENSG00000224078	SNHG14	0.957218848257559	0	0.334124220368352	-0.1
ENSG00000224079		NA	0.2	NA	0.2
ENSG00000224080	UBE2FP1	0.114564388378583	-0.5	0.000467316371825034	-0.6
ENSG00000224081	SLC44A3-AS1	0.0315101376007511	0.5	0.00274482973378323	0.4
ENSG00000224082	UBTFL8	NA	0	NA	-0.1
ENSG00000224083	MTCO1P11	NA	0.1	0.549969999756162	-0.3
ENSG00000224085	RPL23AP41	NA	0	NA	0
ENSG00000224086	PPM1F-AS1	0.834776658784948	-0.1	0.432761986106044	-0.1
ENSG00000224087	POTEF-AS1	NA	0	NA	0
ENSG00000224089	CT47A10	NA	0	NA	0
ENSG00000224090		0.869410710885392	-0.1	0.366368047575931	-0.3
ENSG00000224091		NA	0	NA	0
ENSG00000224092		NA	0	NA	0
ENSG00000224093	BCAR3-AS1	0.865477542615548	-0.1	0.92549250583703	0
ENSG00000224094	RPS24P8	0.279480714985511	0.6	0.372070999137474	0.3
ENSG00000224095	LINC01935	NA	0	NA	0
ENSG00000224096		NA	0	NA	0
ENSG00000224097		0.293966758063501	-0.4	0.735253137460685	-0.1
ENSG00000224098		NA	0	NA	0
ENSG00000224099		0.725264992426939	-0.2	0.954591215997285	0
ENSG00000224100		NA	0.3	NA	-0.2
ENSG00000224101	ELMO1-AS1	NA	0.1	NA	-0.1
ENSG00000224103		NA	0	NA	0
ENSG00000224104		NA	0	NA	0
ENSG00000224105		NA	0	NA	0
ENSG00000224106	CYP4F25P	NA	0	NA	0
ENSG00000224107	ETDB	NA	0	NA	0
ENSG00000224108		NA	0	NA	0
ENSG00000224109	CENPVL3	NA	0	NA	0
ENSG00000224110	MTRF1LP2	NA	0.2	0.355791983450538	-0.3
ENSG00000224114		NA	0.5	0.311428334353584	0.4
ENSG00000224116	INHBA-AS1	0.443844956564657	-0.3	0.61841464672721	0.2
ENSG00000224117	PTPN2P2	NA	0	NA	-0.1
ENSG00000224118		NA	0	NA	0
ENSG00000224120		NA	0	NA	0
ENSG00000224121	ATG12P2	NA	0	NA	0
ENSG00000224122	POU6F2-AS1	NA	0	NA	0
ENSG00000224124	POM121L10P	NA	0	NA	0
ENSG00000224126	UBE2SP2	NA	0	NA	0
ENSG00000224127		NA	0	NA	0
ENSG00000224128	LINC01248	NA	0	NA	0
ENSG00000224129	DPPA2P2	NA	0	NA	0
ENSG00000224131		NA	0	NA	0
ENSG00000224132		NA	0.2	NA	0.3
ENSG00000224133		NA	0	NA	0
ENSG00000224134		NA	0	NA	0
ENSG00000224136		NA	0	NA	0
ENSG00000224137	LINC01857	0.48221766446629	-0.4	0.108145381116283	-0.5
ENSG00000224138		0.351833879996936	-0.3	0.0475467287252653	-0.3
ENSG00000224140		NA	0	NA	0
ENSG00000224141	MIR548XHG	0.311538144728505	-0.4	0.132936662251971	-0.4
ENSG00000224142	AMMECR1-IT1	0.428662349370702	-0.4	0.0451603859131388	-0.5
ENSG00000224143		NA	0	NA	0
ENSG00000224144	ASH2LP1	NA	0.1	0.206702803776469	-0.6
ENSG00000224145		NA	0	NA	0
ENSG00000224146		NA	0	NA	0
ENSG00000224149		NA	0	NA	0
ENSG00000224151	USP9YP28	NA	0	NA	0
ENSG00000224152		0.10121596776838	0.3	0.0806745693439136	0.2
ENSG00000224153	LINC02054	NA	0.1	NA	0
ENSG00000224155		NA	0	NA	0
ENSG00000224156		NA	0	NA	0
ENSG00000224157	HCG14	NA	-0.2	0.823748102016547	0.1
ENSG00000224158		NA	0	NA	0
ENSG00000224159	HMGB1P9	NA	0.3	NA	0.2
ENSG00000224160	CICP10	NA	0	NA	0
ENSG00000224161	RPS26P54	0.38679722121013	0.5	0.737276967748459	-0.1
ENSG00000224162	UQCRHP3	NA	0.1	0.745874287357053	0.2
ENSG00000224163		NA	0	NA	0
ENSG00000224164	LINC02828	NA	0.6	0.768001456858264	0.2
ENSG00000224165	DNAJC27-AS1	0.939999796220698	0	0.0949234036944561	-0.3
ENSG00000224166	PRYP1	NA	0	NA	0
ENSG00000224167	LINC01357	0.690364239184812	0.3	0.842904370688836	0.1
ENSG00000224168		NA	0	NA	0
ENSG00000224169	HSFY6P	NA	0	NA	0
ENSG00000224172		NA	0.1	NA	-0.1
ENSG00000224173	LINC02831	NA	0	NA	0
ENSG00000224174		NA	0	NA	0
ENSG00000224177	LINC00570	0.356841065320986	-0.5	6.40223303131165e-05	-1
ENSG00000224180		NA	0	NA	0
ENSG00000224183	SDHDP6	NA	0	0.390038156418883	0.4
ENSG00000224184	MIR3681HG	NA	-0.8	0.14614865844916	-0.5
ENSG00000224185	SNX18P9	NA	-0.2	NA	0.2
ENSG00000224186	C5orf66	0.552556442317661	-0.2	0.956988927187636	0
ENSG00000224187	LINC01991	0.00099781002058574	-1.5	7.34618403976933e-05	-1.6
ENSG00000224188	UBE2D3P4	NA	0	NA	0
ENSG00000224189	HAGLR	0.0452261366084915	-0.4	0.000643084912799474	-0.5
ENSG00000224190	LINC02667	NA	0	NA	0
ENSG00000224192	SEZ6L-AS1	NA	0	NA	0
ENSG00000224194		NA	0	0.865811976888818	-0.1
ENSG00000224195		0.369450931109171	-0.3	0.00331344087718189	-0.5
ENSG00000224196		NA	0	NA	0
ENSG00000224197		NA	0	NA	0
ENSG00000224198		NA	0.4	NA	0.1
ENSG00000224200		NA	0	NA	0
ENSG00000224203	RPS23P10	NA	0	NA	0
ENSG00000224204	PHEX-AS1	NA	0	NA	-0.1
ENSG00000224205		NA	0	NA	0
ENSG00000224207		NA	-0.2	NA	0.1
ENSG00000224208	ZCRB1P1	0.615510739382434	-0.2	0.238881960349855	-0.2
ENSG00000224209	LINC00466	NA	-0.3	NA	-0.1
ENSG00000224210	TRIM60P5Y	NA	0	NA	0
ENSG00000224212		NA	0	NA	0
ENSG00000224215		NA	0.1	NA	-0.3
ENSG00000224216		NA	0	NA	0
ENSG00000224217	PRPF4BP1	NA	0	NA	0
ENSG00000224218		NA	0.1	NA	-0.1
ENSG00000224219	SEC61GP1	NA	0	NA	0
ENSG00000224220	DTNB-AS1	0.430799291927453	0.3	0.00696795392780839	0.5
ENSG00000224221	RPS6P8	NA	0.1	NA	0
ENSG00000224222	LINC02636	NA	0	NA	-0.4
ENSG00000224223	VSTM2A-OT1	NA	-0.2	NA	0
ENSG00000224224	HAUS1P2	NA	0.1	NA	0
ENSG00000224227	OR2L1P	NA	0	NA	0
ENSG00000224228		NA	0.2	NA	-0.1
ENSG00000224229		NA	0	NA	0
ENSG00000224230		NA	0	NA	0
ENSG00000224231	LINC01832	NA	0	NA	0
ENSG00000224232	KCTD5P1	NA	-0.1	0.989039693264627	0
ENSG00000224233	OR2J4P	NA	0	NA	0
ENSG00000224234		NA	0	NA	0
ENSG00000224235		NA	0	NA	0
ENSG00000224236	MRRFP1	NA	0	NA	-0.1
ENSG00000224237	MICOS10P3	0.446368750626594	0.5	0.924244717346422	-0.1
ENSG00000224238	WARS2-IT1	0.887587929895647	-0.1	0.000782592022412647	-0.4
ENSG00000224239		NA	0	0.663758372666954	0.2
ENSG00000224240	CYCSP49	NA	0	NA	0
ENSG00000224241		NA	0	NA	0
ENSG00000224242		NA	0	NA	0
ENSG00000224243	SOX1-OT	NA	0.2	NA	-0.3
ENSG00000224244	KRT224P	NA	0	NA	-0.1
ENSG00000224245		NA	-0.1	NA	-0.1
ENSG00000224246		NA	0	NA	0
ENSG00000224247		NA	0	NA	0
ENSG00000224250		NA	0	NA	0
ENSG00000224251		0.649398161076252	-0.2	0.110358385942523	-0.4
ENSG00000224252		NA	0	NA	0
ENSG00000224253		NA	0	NA	0
ENSG00000224254	MTCO1P39	NA	0	NA	0
ENSG00000224255	PDCL3P6	NA	0.1	NA	-0.1
ENSG00000224256		NA	0	NA	0.1
ENSG00000224257	VWC2L-IT1	NA	0	NA	0
ENSG00000224259	LINC01133	0.261316779910946	-0.5	1.05682867456469e-05	-1.1
ENSG00000224260		NA	0	NA	0
ENSG00000224261	RPSAP18	0.382622440755595	0.4	0.134245698213923	-0.3
ENSG00000224263	CYCSP12	NA	0.1	NA	0
ENSG00000224264		NA	0	NA	0
ENSG00000224265	LINC02633	NA	0.1	NA	0
ENSG00000224267		NA	0	NA	0
ENSG00000224269		NA	0	NA	0
ENSG00000224271		NA	0	NA	0
ENSG00000224272		0.111752873131266	0.8	0.0944753348476538	0.6
ENSG00000224273		NA	0.1	NA	0
ENSG00000224274	ENSAP1	NA	0	NA	0
ENSG00000224276	ARHGEF2-AS1	0.964320579077104	0	0.689500746170166	-0.2
ENSG00000224277		NA	0	NA	0
ENSG00000224278		NA	0	NA	0
ENSG00000224279	RPS29P31	NA	0	NA	0
ENSG00000224280		NA	-0.3	0.822842827076636	-0.1
ENSG00000224281	SLC25A5-AS1	0.886017522957965	0	0.236092672583491	-0.2
ENSG00000224282		0.310816976161613	0.6	0.896508247917373	0.1
ENSG00000224286	LINC01142	NA	0	NA	0
ENSG00000224287	MSL3P1	NA	-0.2	0.997992710917904	0
ENSG00000224288	MTCYBP11	NA	0.1	NA	0
ENSG00000224289	IFIT6P	NA	0.1	NA	0
ENSG00000224290		NA	0	NA	0
ENSG00000224291	RPL38P6	NA	0	NA	0
ENSG00000224292		0.940481340038801	0	0.337631323341919	0.3
ENSG00000224293		NA	0	NA	0
ENSG00000224294	PINCR	NA	0.3	NA	-0.2
ENSG00000224295	OLFM5P	0.571882882622074	-0.3	0.0789137939988845	-0.5
ENSG00000224296	MRPL49P1	NA	0.1	NA	0.1
ENSG00000224297		NA	0	NA	0
ENSG00000224299	MTATP6P16	NA	0	NA	0
ENSG00000224300	OR51P1P	NA	0	NA	0
ENSG00000224301		NA	0	NA	0
ENSG00000224302		NA	0.4	NA	0.1
ENSG00000224305		NA	0	NA	0
ENSG00000224307		0.790253346716906	0.1	0.100919096605649	0.3
ENSG00000224308	LINC01527	NA	-0.1	0.446349693280264	0.3
ENSG00000224309	ANKRD30BP2	NA	-0.5	0.949307883968248	0
ENSG00000224310	LINC01567	0.577240526155607	-0.3	0.123262893991496	-0.4
ENSG00000224311		NA	0.1	NA	0
ENSG00000224312	MCCD1P2	NA	0.2	NA	-0.4
ENSG00000224313		NA	0	NA	0
ENSG00000224314	TCERG1P1	NA	0	NA	0
ENSG00000224315	RPL7P7	0.916019230322325	-0.1	0.817780852174366	0.1
ENSG00000224316	GTF2IP5	NA	0	0.727988043249226	-0.2
ENSG00000224318	CHL1-AS2	0.693220213828229	-0.2	0.19955095680551	0.4
ENSG00000224319		NA	0	NA	0
ENSG00000224320		NA	0	NA	0
ENSG00000224321	RPL12P14	0.925433970449048	0.1	0.65658974728541	-0.1
ENSG00000224322		NA	0	NA	0
ENSG00000224323	DPRXP1	NA	0.1	NA	0
ENSG00000224324	THAP5P1	NA	0	NA	-0.1
ENSG00000224326		NA	0	NA	0
ENSG00000224328	MDC1-AS1	NA	0	NA	0
ENSG00000224329	LINC00297	NA	0	NA	0
ENSG00000224330		NA	0.1	NA	-0.4
ENSG00000224331		0.876954360712938	0.1	0.974102191115806	0
ENSG00000224333	GAPDHP20	NA	0	NA	0.2
ENSG00000224334		NA	0.4	0.568340921245491	0.3
ENSG00000224335		NA	0	NA	0
ENSG00000224336	FAM197Y1	NA	0	NA	0
ENSG00000224337	FAM8A3P	NA	0	NA	0
ENSG00000224338	MTCYBP45	NA	0	NA	0
ENSG00000224339	SC4MOP	NA	0	NA	0
ENSG00000224340		NA	0	NA	-0.1
ENSG00000224341	AKR7A2P2	NA	0.1	NA	-0.2
ENSG00000224342		NA	0.1	NA	0
ENSG00000224344	KNOP1P3	NA	0	NA	0
ENSG00000224346	BICD1P1	NA	0	NA	0
ENSG00000224347	SCEL-AS1	NA	0	NA	0
ENSG00000224348		NA	0	NA	0
ENSG00000224349	FAM135A-AS1	NA	0.3	NA	-0.2
ENSG00000224351	CDKN2AIPNLP3	NA	0	NA	0
ENSG00000224352		NA	0	NA	0
ENSG00000224353	ACE3P	NA	0	NA	0
ENSG00000224354	MTND2P5	NA	0	0.597446215622471	-0.3
ENSG00000224355		NA	0	NA	0
ENSG00000224356		NA	0.2	0.745097726418223	0.1
ENSG00000224357	ATG3P1	NA	0	NA	0
ENSG00000224358	TMCO1-AS1	0.996049289911271	0	0.687229543286515	-0.1
ENSG00000224359		NA	0	NA	0
ENSG00000224360		NA	0	NA	0
ENSG00000224361		NA	0	NA	0
ENSG00000224362		NA	0	NA	0
ENSG00000224363		NA	0	NA	0
ENSG00000224365		NA	0	NA	0
ENSG00000224366		NA	0.2	NA	-0.5
ENSG00000224367	OACYLP	NA	0.7	3.06997618756998e-05	1.5
ENSG00000224368	ARAFP2	NA	0	NA	0
ENSG00000224370		NA	0.1	0.895630143925252	0.1
ENSG00000224371		NA	-0.1	NA	-0.4
ENSG00000224372	HLA-N	NA	0	NA	0
ENSG00000224373	IGHV4-59	0.00243747756091918	1.1	3.06436983592547e-13	1.5
ENSG00000224374		NA	0.2	NA	0
ENSG00000224375		NA	0	NA	0
ENSG00000224376		0.749815675625974	-0.2	0.0192144471387806	-0.5
ENSG00000224378		NA	0	NA	0
ENSG00000224379		NA	0	NA	0
ENSG00000224382	LINC00703	NA	0	0.854205539247633	-0.1
ENSG00000224383	PRR29	0.737357979909392	-0.1	0.69994702797028	-0.1
ENSG00000224384		NA	0.1	NA	0
ENSG00000224387		NA	-0.9	0.00238945057149752	-0.9
ENSG00000224388	BACE2-IT1	NA	0	NA	0
ENSG00000224389	C4B	0.442172729784725	0.3	0.000131950010089569	0.7
ENSG00000224391	LINC01280	NA	0	NA	0
ENSG00000224392		NA	0	NA	0
ENSG00000224393		NA	0	NA	0
ENSG00000224394	GPC6-AS2	NA	0	NA	0
ENSG00000224395		NA	0	NA	0
ENSG00000224396	METTL15P3	NA	0.1	NA	-0.2
ENSG00000224397	PELATON	2.32620027067259e-15	2.7	4.99641851457054e-27	2.9
ENSG00000224398		NA	0	NA	0
ENSG00000224399		NA	0	NA	0
ENSG00000224400		NA	0	NA	0
ENSG00000224401	RPL7P57	NA	-0.2	0.908497456143947	-0.1
ENSG00000224402	OR6D1P	NA	0	NA	0
ENSG00000224403	DPPA2P3	NA	0	NA	0
ENSG00000224404		NA	0	NA	0
ENSG00000224405	LINC00572	NA	0	NA	0
ENSG00000224406	LINC02052	NA	0	NA	0
ENSG00000224407		NA	0	NA	0
ENSG00000224408	USP9YP22	NA	0	NA	0
ENSG00000224409		NA	0.1	NA	0
ENSG00000224410		NA	0	NA	0
ENSG00000224411	HSP90AA2P	0.54064345310679	-0.3	0.821920601569826	0.1
ENSG00000224412		NA	0	NA	0
ENSG00000224413		0.976059659808469	0	0.949264693229529	0
ENSG00000224414		0.557068429521737	-0.3	0.161773655146022	-0.4
ENSG00000224415		0.982047271325267	0	0.955887869221603	0
ENSG00000224416	IFNA22P	NA	0	NA	0
ENSG00000224417		0.00568612286416351	-1.1	1.07972513545568e-05	-1.3
ENSG00000224418	STK24-AS1	0.35360145578581	0.4	0.936179217724826	0
ENSG00000224419	KRT18P27	NA	0	NA	-0.3
ENSG00000224420	ADM5	0.940165060939635	0	0.562648722498698	0.1
ENSG00000224421	ATP5MFP1	NA	0	NA	0
ENSG00000224424	PRKAR2A-AS1	0.0726778611370662	-0.4	0.106756828248899	-0.2
ENSG00000224425	SSBP3P2	NA	0	NA	-0.3
ENSG00000224426	SLC31A1P1	NA	0.1	NA	0
ENSG00000224427		0.797939592542695	0.2	0.806710194000865	0.1
ENSG00000224429	LINC00539	0.936464419744043	0	0.421167098511685	-0.1
ENSG00000224430	MKRN5P	NA	-0.1	0.42520955361427	0.4
ENSG00000224431		0.279649160699394	-0.4	0.167049996239483	-0.3
ENSG00000224435	NF1P6	NA	0	NA	0
ENSG00000224436		NA	0	NA	0
ENSG00000224437	PIGUP1	NA	0	NA	0
ENSG00000224438	RPL23AP14	NA	0	NA	0
ENSG00000224439	RPSAP10	NA	0.2	NA	0.1
ENSG00000224440	CXorf51A	NA	0	NA	0
ENSG00000224441		NA	0	NA	-0.3
ENSG00000224442	RPL4P7	NA	0.3	NA	-0.1
ENSG00000224443	NME2P2	NA	0	NA	-0.1
ENSG00000224444		NA	0	NA	0
ENSG00000224445	LINC01708	NA	0	NA	0
ENSG00000224446		NA	0	NA	0
ENSG00000224447	H3P26	NA	0	NA	0
ENSG00000224448		NA	0	0.892825237773268	-0.1
ENSG00000224451	ATP5PBP1	NA	0	NA	0
ENSG00000224452	RSL24D1P6	NA	0.1	0.00705733658924272	0.9
ENSG00000224455		NA	0	NA	0
ENSG00000224458	GUSBP6	NA	-0.1	0.770639140471105	-0.2
ENSG00000224459	SLC25A34-AS1	NA	-0.4	NA	-0.1
ENSG00000224460		NA	0.3	0.323042341333699	0.4
ENSG00000224462	C4BPAP1	NA	0	NA	0
ENSG00000224463	RPL39P14	NA	0.2	NA	0
ENSG00000224464	PGAM1P6	NA	-0.1	NA	0.2
ENSG00000224465	SOCS2P2	NA	0	NA	-0.1
ENSG00000224466	CDCA4P2	NA	0.1	NA	0
ENSG00000224467	TANK-AS1	NA	0.1	NA	0
ENSG00000224468	LAMC1-AS1	NA	0.3	0.56731710024329	0.2
ENSG00000224469		NA	0	NA	0
ENSG00000224470	ATXN1L	0.292737559163651	-0.2	0.523427215797063	-0.1
ENSG00000224471	MTCO3P19	NA	0	NA	0
ENSG00000224472		NA	0	NA	0
ENSG00000224473	CCND3P1	NA	0.2	NA	-0.1
ENSG00000224475		NA	0.3	NA	0.1
ENSG00000224476	RPL36P16	NA	0.1	NA	-0.1
ENSG00000224477		NA	0.1	NA	0
ENSG00000224478		0.309893811350494	-0.5	0.338560936299348	-0.3
ENSG00000224479		0.834030312734809	-0.1	0.333756297052379	-0.2
ENSG00000224481		NA	0.2	0.855516485635363	0.1
ENSG00000224482	HSFY4P	NA	0	NA	0
ENSG00000224484		NA	0	NA	-0.1
ENSG00000224485	USP9YP7	NA	0	NA	0
ENSG00000224486		NA	0	NA	0
ENSG00000224487		NA	0	NA	0
ENSG00000224488	SAMM50P1	NA	0	NA	0
ENSG00000224490	TTC21B-AS1	NA	0.3	0.631090559571269	0.2
ENSG00000224493		NA	0	NA	0
ENSG00000224494	HNRNPA3P14	NA	0.4	0.226757915150419	0.6
ENSG00000224496		NA	0	NA	0
ENSG00000224497	RPL36P4	NA	0	NA	0
ENSG00000224498	MAPKAPK5P1	NA	0	NA	0
ENSG00000224500		NA	0	NA	0
ENSG00000224501		NA	0	NA	0
ENSG00000224504		NA	0	NA	0
ENSG00000224505		0.820847276916203	0.1	0.821687466189359	0.1
ENSG00000224506	LINC02523	NA	0	NA	0
ENSG00000224507		NA	0	NA	0
ENSG00000224508		NA	0	NA	0
ENSG00000224509	MRPS9-AS2	NA	0	NA	-0.1
ENSG00000224510	POLR2KP2	NA	0	NA	0
ENSG00000224511	LINC00365	0.647628551541718	-0.3	0.0156907737005668	-0.7
ENSG00000224513		NA	0	NA	0
ENSG00000224514	LINC00620	NA	-0.2	0.394856551889917	-0.4
ENSG00000224515		NA	0	NA	0
ENSG00000224516		NA	0.2	0.302073667356348	-0.5
ENSG00000224517	HTR2A-AS1	NA	0	NA	0
ENSG00000224518		NA	0	NA	0
ENSG00000224519	HMGN1P19	NA	0.1	NA	-0.1
ENSG00000224520	KRT8P45	0.797361205230211	-0.1	0.466287839792866	-0.1
ENSG00000224521		NA	0.7	0.711276777034654	-0.2
ENSG00000224523		NA	0.1	NA	0.1
ENSG00000224524	CYCSP42	NA	0	NA	0
ENSG00000224525		NA	-0.2	0.686313014905587	-0.2
ENSG00000224526		NA	0	NA	0
ENSG00000224529		NA	0	NA	0
ENSG00000224530	PPIAP10	NA	0.1	NA	0
ENSG00000224531	SMIM13	0.171619435475418	-0.2	0.510210595451504	0.1
ENSG00000224532		NA	0	NA	0
ENSG00000224533	TMLHE-AS1	NA	0	0.142908601604529	-0.5
ENSG00000224535	LINC02771	NA	0	NA	0
ENSG00000224536		0.979434757693312	0	0.316121662926795	-0.2
ENSG00000224537	MEP1AP4	0.90011396917256	-0.1	0.952245157034852	0
ENSG00000224538		NA	0	NA	0
ENSG00000224539	SAGE4P	NA	0	NA	0
ENSG00000224540	TFDP1P1	NA	0.1	NA	0
ENSG00000224541		NA	0.2	NA	0.1
ENSG00000224542		NA	0	NA	0
