geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
GO:0045862	positive regulation of proteolysis	http://amigo.geneontology.org/amigo/term/GO:0045862	343	14	10.400959005875599	1.346029725921549	0.1606935461553688	0.33560077206895206	355;863;5468;5601;5700;5701;5705;6613;6790;6872;8737;10440;55294;122011	AURKA;CBFA2T3;CSNK1A1L;FAS;FBXW7;MAPK9;PPARG;PSMC1;PSMC2;PSMC5;RIPK1;SUMO2;TAF1;TIMM17A
GO:0010657	muscle cell apoptotic process	http://amigo.geneontology.org/amigo/term/GO:0010657	70	4	2.122644695076653	1.8844416162901687	0.16263096161303991	0.33798610604177	657;5468;6416;8241	BMPR1A;MAP2K4;PPARG;RBM10
GO:0042440	pigment metabolic process	http://amigo.geneontology.org/amigo/term/GO:0042440	70	4	2.122644695076653	1.8844416162901687	0.16263096161303991	0.33798610604177	4891;5631;9839;25902	MTHFD1L;PRPS1;SLC11A2;ZEB2
GO:0032616	interleukin-13 production	http://amigo.geneontology.org/amigo/term/GO:0032616	24	2	0.7277638954548524	2.748144023756496	0.1639007562521183	0.33979425076658676	5590;51176	LEF1;PRKCZ
GO:0031532	actin cytoskeleton reorganization	http://amigo.geneontology.org/amigo/term/GO:0031532	96	5	2.9110555818194097	1.71759001484781	0.166660692427282	0.3430062677074811	1613;3815;9578;10278;23043	CDC42BPB;DAPK3;EFS;KIT;TNIK
GO:0046939	nucleotide phosphorylation	http://amigo.geneontology.org/amigo/term/GO:0046939	96	5	2.9110555818194097	1.71759001484781	0.166660692427282	0.3430062677074811	203;863;5027;5211;29922	AK1;CBFA2T3;NME7;P2RX7;PFKL
GO:1904029	regulation of cyclin-dependent protein kinase activity	http://amigo.geneontology.org/amigo/term/GO:1904029	96	5	2.9110555818194097	1.71759001484781	0.166660692427282	0.3430062677074811	60;324;891;899;245711	ACTB;APC;CCNB1;CCNF;SPDYA
GO:0032637	interleukin-8 production	http://amigo.geneontology.org/amigo/term/GO:0032637	71	4	2.152968190720605	1.8579001850748142	0.16851431199576394	0.3459834908125588	1649;2219;8737;54106	DDIT3;FCN1;RIPK1;TLR9
GO:0070555	response to interleukin-1	http://amigo.geneontology.org/amigo/term/GO:0070555	150	7	4.548524346592828	1.5389606533036377	0.17129156341833607	0.34910036647392123	1147;1958;2633;6095;8792;11213;91807	CHUK;EGR1;GBP1;IRAK3;MYLK3;RORA;TNFRSF11A
GO:0050920	regulation of chemotaxis	http://amigo.geneontology.org/amigo/term/GO:0050920	205	9	6.216316607010198	1.4478027051985443	0.17142175354049427	0.34910036647392123	811;3627;3791;5587;7074;10563;57175;65125;80310	CALR;CORO1B;CXCL10;CXCL13;KDR;PDGFD;PRKD1;TIAM1;WNK1
GO:0015931	nucleobase-containing compound transport	http://amigo.geneontology.org/amigo/term/GO:0015931	233	10	7.065374485040859	1.4153531452823154	0.17147524047893647	0.34910036647392123	134;2030;5027;6059;7048;8737;8888;9444;9908;57187	ABCE1;ADORA1;G3BP2;MCM3AP;P2RX7;QKI;RIPK1;SLC29A1;TGFBR2;THOC2
GO:0032963	collagen metabolic process	http://amigo.geneontology.org/amigo/term/GO:0032963	97	5	2.941379077463362	1.699882901292678	0.1716752390424695	0.34910036647392123	4313;4322;5027;5468;5657	MMP13;MMP2;P2RX7;PPARG;PRTN3
GO:2001057	reactive nitrogen species metabolic process	http://amigo.geneontology.org/amigo/term/GO:2001057	72	4	2.1832916863645573	1.832096015837664	0.17447171741215628	0.3529496605603388	493;1728;4846;6095	ATP2B4;NOS3;NQO1;RORA
GO:0009299	mRNA transcription	http://amigo.geneontology.org/amigo/term/GO:0009299	25	2	0.7580873910988046	2.638218262806236	0.17477419324801824	0.3529496605603388	1649;7157	DDIT3;TP53
GO:0002064	epithelial cell development	http://amigo.geneontology.org/amigo/term/GO:0002064	206	9	6.24664010265415	1.4407745367267066	0.1748138907010619	0.3529496605603388	654;688;1499;5802;5915;6009;6098;8626;64919	BCL11B;BMP6;CTNNB1;KLF5;PTPRS;RARB;RHEB;ROS1;TP63
GO:0001764	neuron migration	http://amigo.geneontology.org/amigo/term/GO:0001764	151	7	4.57884784223678	1.5287688608976533	0.17529455091437107	0.3530814414152024	816;1281;1499;1630;2066;4131;81565	CAMK2B;COL3A1;CTNNB1;DCC;ERBB4;MAP1B;NDEL1
GO:0071825	protein-lipid complex subunit organization	http://amigo.geneontology.org/amigo/term/GO:0071825	48	3	1.4555277909097049	2.061108017817372	0.17772969857023535	0.35629774477523596	19;338;341	ABCA1;APOB;APOC1
GO:0150076	neuroinflammatory response	http://amigo.geneontology.org/amigo/term/GO:0150076	48	3	1.4555277909097049	2.061108017817372	0.17772969857023535	0.35629774477523596	114;472;4035	ADCY8;ATM;LRP1
GO:0009123	nucleoside monophosphate metabolic process	http://amigo.geneontology.org/amigo/term/GO:0009123	321	13	9.733842101708651	1.335546628367643	0.17849748288287792	0.35699496576575585	203;270;790;863;891;1635;4436;4538;5027;5211;5631;7385;201163	AK1;AMPD1;CAD;CBFA2T3;CCNB1;DCTD;FLCN;MSH2;ND4;P2RX7;PFKL;PRPS1;UQCRC2
GO:0006997	nucleus organization	http://amigo.geneontology.org/amigo/term/GO:0006997	126	6	3.8207604511379754	1.5703680135751406	0.1840159069251015	0.3638121090492096	891;5579;6223;23345;57142;81565	CCNB1;NDEL1;PRKCB;RPS19;RTN4;SYNE1
GO:0007006	mitochondrial membrane organization	http://amigo.geneontology.org/amigo/term/GO:0007006	126	6	3.8207604511379754	1.5703680135751406	0.1840159069251015	0.3638121090492096	801;1386;3002;7157;7533;8626	ATF2;CALM1;GZMB;TP53;TP63;YWHAH
GO:1901615	organic hydroxy compound metabolic process	http://amigo.geneontology.org/amigo/term/GO:1901615	500	19	15.161747821976093	1.2531536748329621	0.1853010631172577	0.3638121090492096	19;31;338;341;650;654;801;3815;4036;5007;6653;6667;6721;7421;8029;9839;26119;29968;51141	ABCA1;ACACA;APOB;APOC1;BMP2;BMP6;CALM1;CUBN;INSIG2;KIT;LDLRAP1;LRP2;OSBP;PSAT1;SORL1;SP1;SREBF2;VDR;ZEB2
GO:0045103	intermediate filament-based process	http://amigo.geneontology.org/amigo/term/GO:0045103	49	3	1.485851286553657	2.0190445888823234	0.18536395517415338	0.3638121090492096	54474;81565;83481	EPPK1;KRT20;NDEL1
GO:0051181	cofactor transport	http://amigo.geneontology.org/amigo/term/GO:0051181	49	3	1.485851286553657	2.0190445888823234	0.18536395517415338	0.3638121090492096	4036;5027;8029	CUBN;LRP2;P2RX7
GO:0060324	face development	http://amigo.geneontology.org/amigo/term/GO:0060324	49	3	1.485851286553657	2.0190445888823234	0.18536395517415338	0.3638121090492096	673;4313;51176	BRAF;LEF1;MMP2
GO:0061383	trabecula morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0061383	49	3	1.485851286553657	2.0190445888823234	0.18536395517415338	0.3638121090492096	657;4313;8928	BMPR1A;FOXH1;MMP2
GO:0015949	nucleobase-containing small molecule interconversion	http://amigo.geneontology.org/amigo/term/GO:0015949	26	2	0.7884108867427568	2.5367483296213806	0.185758182738067	0.3638121090492096	203;1635	AK1;DCTD
GO:0060037	pharyngeal system development	http://amigo.geneontology.org/amigo/term/GO:0060037	26	2	0.7884108867427568	2.5367483296213806	0.185758182738067	0.3638121090492096	657;3280	BMPR1A;HES1
GO:1901264	carbohydrate derivative transport	http://amigo.geneontology.org/amigo/term/GO:1901264	74	4	2.2439386776524617	1.782579907301511	0.18659757794439058	0.36461595690283216	134;2030;5581;9474	ADORA1;ATG5;PRKCE;SLC29A1
GO:0098542	defense response to other organism	http://amigo.geneontology.org/amigo/term/GO:0098542	473	18	14.343013439589384	1.2549664040833046	0.19161671117087153	0.3723781177326653	2074;2220;2633;3627;4283;5027;5551;5553;6036;6059;6223;6773;10060;10084;10497;10563;29110;54106	ABCC9;ABCE1;CXCL10;CXCL13;CXCL9;ERCC6;FCN2;GBP1;P2RX7;PQBP1;PRF1;PRG2;RNASE2;RPS19;STAT2;TBK1;TLR9;UNC13B
GO:0006333	chromatin assembly or disassembly	http://amigo.geneontology.org/amigo/term/GO:0006333	155	7	4.700141824812588	1.489316761261585	0.1916984365620762	0.3723781177326653	3009;6418;7157;8520;9874;23569;64946	CENPH;HAT1;HIST1H1B;PADI4;SET;TLK1;TP53
GO:0048880	sensory system development	http://amigo.geneontology.org/amigo/term/GO:0048880	355	14	10.764840953603025	1.30053012955237	0.19189131046356878	0.3723781177326653	493;654;1499;2737;4763;5316;5915;5979;7048;8322;9839;23418;54806;64919	AHI1;ATP2B4;BCL11B;BMP6;CRB1;CTNNB1;FZD4;GLI3;NF1;PKNOX1;RARB;RET;TGFBR2;ZEB2
GO:0043112	receptor metabolic process	http://amigo.geneontology.org/amigo/term/GO:0043112	183	8	5.54919970284325	1.4416493239378338	0.19264466600024188	0.3723781177326653	302;819;2339;4035;5468;10330;26119;54806	AHI1;ANXA2;CAMLG;CNPY2;FNTA;LDLRAP1;LRP1;PPARG
GO:0072347	response to anesthetic	http://amigo.geneontology.org/amigo/term/GO:0072347	75	4	2.274262173296414	1.7588121752041574	0.19276043741455617	0.3723781177326653	114;5520;5581;7074	ADCY8;PPP2R2A;PRKCE;TIAM1
GO:0031644	regulation of neurological system process	http://amigo.geneontology.org/amigo/term/GO:0031644	128	6	3.8814074424258798	1.5458310133630289	0.1932199138494195	0.37241933508391517	134;2911;5590;10142;10497;50944	ADORA1;AKAP9;GRM1;PRKCZ;SHANK1;UNC13B
GO:0043583	ear development	http://amigo.geneontology.org/amigo/term/GO:0043583	212	9	6.4285810765178635	1.3999978988948185	0.1957970719334674	0.37597901449908466	650;2737;3280;4919;4920;6169;9474;51141;54806	AHI1;ATG5;BMP2;GLI3;HES1;INSIG2;ROR1;ROR2;RPL38
GO:0034067	protein localization to Golgi apparatus	http://amigo.geneontology.org/amigo/term/GO:0034067	27	2	0.818734382386709	2.4427946877835516	0.19683607229657962	0.37597901449908466	400;6653	ARL1;SORL1
GO:0071514	genetic imprinting	http://amigo.geneontology.org/amigo/term/GO:0071514	27	2	0.818734382386709	2.4427946877835516	0.19683607229657962	0.37597901449908466	2778;5290	GNAS;PIK3CA
GO:0097066	response to thyroid hormone	http://amigo.geneontology.org/amigo/term/GO:0097066	27	2	0.818734382386709	2.4427946877835516	0.19683607229657962	0.37597901449908466	302;3815	ANXA2;KIT
GO:0051258	protein polymerization	http://amigo.geneontology.org/amigo/term/GO:0051258	270	11	8.18734382386709	1.3435370782809535	0.1984373029354738	0.3781876849667101	283;822;4133;5063;5581;6712;10142;10565;51466;57175;81565	AKAP9;ANG;ARFGEF1;CAPG;CORO1B;EVL;MAP2;NDEL1;PAK3;PRKCE;SPTBN2
GO:0006970	response to osmotic stress	http://amigo.geneontology.org/amigo/term/GO:0006970	76	4	2.304585668940366	1.7356699097409447	0.1989861686211597	0.37838533182994577	1386;5585;5609;8029	ATF2;CUBN;MAP2K7;PKN1
GO:0031279	regulation of cyclase activity	http://amigo.geneontology.org/amigo/term/GO:0031279	51	3	1.5464982778415615	1.9398663697104677	0.20087973836513284	0.3794395058008065	4763;4846;10142	AKAP9;NF1;NOS3
GO:0042982	amyloid precursor protein metabolic process	http://amigo.geneontology.org/amigo/term/GO:0042982	51	3	1.5464982778415615	1.9398663697104677	0.20087973836513284	0.3794395058008065	6653;9452;26119	ITM2A;LDLRAP1;SORL1
GO:0097366	response to bronchodilator	http://amigo.geneontology.org/amigo/term/GO:0097366	51	3	1.5464982778415615	1.9398663697104677	0.20087973836513284	0.3794395058008065	801;1800;2308	CALM1;DPEP1;FOXO1
GO:0044262	cellular carbohydrate metabolic process	http://amigo.geneontology.org/amigo/term/GO:0044262	271	11	8.217667319511042	1.3385793768850829	0.20163315783262226	0.38001814669119494	673;863;2132;2308;3486;3572;5257;5260;5581;6095;83931	BRAF;CBFA2T3;EXT2;FOXO1;IGFBP3;IL6ST;PHKB;PHKG1;PRKCE;RORA;STK40
GO:0019233	sensory perception of pain	http://amigo.geneontology.org/amigo/term/GO:0019233	103	5	3.123320051327075	1.6008605963630074	0.2029200718570775	0.38159748026220325	134;2911;5027;23621;55800	ADORA1;BACE1;GRM1;P2RX7;SCN3B
GO:0051260	protein homooligomerization	http://amigo.geneontology.org/amigo/term/GO:0051260	330	13	10.00675356250422	1.2991226294121618	0.20395767976604462	0.3827020481261323	31;114;324;2633;3752;5211;5551;7052;7157;8029;8626;8737;51466	ACACA;ADCY8;APC;CUBN;EVL;GBP1;KCND3;PFKL;PRF1;RIPK1;TGM2;TP53;TP63
GO:0006766	vitamin metabolic process	http://amigo.geneontology.org/amigo/term/GO:0006766	131	6	3.9723779293577364	1.5104303031333413	0.2073437359747372	0.38489677539735856	1381;4036;7421;8029;25902;29968	CRABP1;CUBN;LRP2;MTHFD1L;PSAT1;VDR
GO:0018196	peptidyl-asparagine modification	http://amigo.geneontology.org/amigo/term/GO:0018196	28	2	0.8490578780306612	2.3555520203627105	0.20799211361576964	0.38489677539735856	6185;56886	RPN2;UGGT1
GO:0070528	protein kinase C signaling	http://amigo.geneontology.org/amigo/term/GO:0070528	28	2	0.8490578780306612	2.3555520203627105	0.20799211361576964	0.38489677539735856	5590;9590	AKAP12;PRKCZ
GO:0021510	spinal cord development	http://amigo.geneontology.org/amigo/term/GO:0021510	104	5	3.1536435469710273	1.585467706013363	0.20830515396330673	0.38489677539735856	1630;2737;4763;5802;26160	DCC;GLI3;IFT172;NF1;PTPRS
GO:0000910	cytokinesis	http://amigo.geneontology.org/amigo/term/GO:0000910	159	7	4.821435807388397	1.4518496729279602	0.20869337177460145	0.38489677539735856	324;801;5581;6790;84445;129531;201163	APC;AURKA;CALM1;FLCN;LZTS2;MITD1;PRKCE
GO:0035924	cellular response to vascular endothelial growth factor stimulus	http://amigo.geneontology.org/amigo/term/GO:0035924	52	3	1.5768217734855137	1.9025612472160356	0.2087498981860968	0.38489677539735856	3791;5587;5606	KDR;MAP2K3;PRKD1
GO:0043331	response to dsRNA	http://amigo.geneontology.org/amigo/term/GO:0043331	52	3	1.5768217734855137	1.9025612472160356	0.2087498981860968	0.38489677539735856	5027;10084;11213	IRAK3;P2RX7;PQBP1
GO:0051339	regulation of lyase activity	http://amigo.geneontology.org/amigo/term/GO:0051339	52	3	1.5768217734855137	1.9025612472160356	0.2087498981860968	0.38489677539735856	4763;4846;10142	AKAP9;NF1;NOS3
GO:0034109	homotypic cell-cell adhesion	http://amigo.geneontology.org/amigo/term/GO:0034109	78	4	2.3652326602282705	1.6911655530809204	0.21161497259538864	0.3884940101643204	60;2778;5588;10076	ACTB;GNAS;PRKCQ;PTPRU
GO:0050000	chromosome localization	http://amigo.geneontology.org/amigo/term/GO:0050000	78	4	2.3652326602282705	1.6911655530809204	0.21161497259538864	0.3884940101643204	891;4292;9787;81565	CCNB1;DLGAP5;MLH1;NDEL1
GO:0009141	nucleoside triphosphate metabolic process	http://amigo.geneontology.org/amigo/term/GO:0009141	304	12	9.218342675761464	1.3017524323057086	0.2139320864729617	0.39129410198614556	203;790;863;891;4436;4538;5027;5211;7385;29922;50484;201163	AK1;CAD;CBFA2T3;CCNB1;FLCN;MSH2;ND4;NME7;P2RX7;PFKL;RRM2B;UQCRC2
GO:1903320	regulation of protein modification by small protein conjugation or removal	http://amigo.geneontology.org/amigo/term/GO:1903320	217	9	6.580198554737624	1.3677398827912515	0.21406089108653847	0.39129410198614556	1499;1958;4085;5581;5601;6872;7332;9474;55294	ATG5;CTNNB1;EGR1;FBXW7;MAD2L1;MAPK9;PRKCE;TAF1;UBE2L3
GO:0032615	interleukin-12 production	http://amigo.geneontology.org/amigo/term/GO:0032615	53	3	1.6071452691294659	1.8666638651930916	0.21668745708499848	0.3922749267821117	3620;11213;54106	IDO1;IRAK3;TLR9
GO:0044380	protein localization to cytoskeleton	http://amigo.geneontology.org/amigo/term/GO:0044380	53	3	1.6071452691294659	1.8666638651930916	0.21668745708499848	0.3922749267821117	324;6790;57787	APC;AURKA;MARK4
GO:0048008	platelet-derived growth factor receptor signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0048008	53	3	1.6071452691294659	1.8666638651930916	0.21668745708499848	0.3922749267821117	4035;5795;80310	LRP1;PDGFD;PTPRJ
GO:0006302	double-strand break repair	http://amigo.geneontology.org/amigo/term/GO:0006302	218	9	6.610522050381577	1.3614658466316585	0.21779300949868752	0.3922749267821117	472;3980;4292;4436;5422;7486;7515;11200;25788	ATM;CHEK2;LIG3;MLH1;MSH2;POLA1;RAD54B;WRN;XRCC1
GO:0042116	macrophage activation	http://amigo.geneontology.org/amigo/term/GO:0042116	79	4	2.3955561558722227	1.669758394181162	0.21801240840052571	0.3922749267821117	472;5581;6095;22918	ATM;CD93;PRKCE;RORA
GO:0015711	organic anion transport	http://amigo.geneontology.org/amigo/term/GO:0015711	454	17	13.766867022354292	1.2348488564897029	0.21836678225627515	0.3922749267821117	19;31;134;189;341;682;760;4036;4763;5027;5468;6198;6579;8671;8792;28234;114571	ABCA1;ACACA;ADORA1;AGXT;APOC1;BSG;CA2;LRP2;NF1;P2RX7;PPARG;RPS6KB1;SLC22A9;SLC4A4;SLCO1A2;SLCO1B3;TNFRSF11A
GO:0000002	mitochondrial genome maintenance	http://amigo.geneontology.org/amigo/term/GO:0000002	29	2	0.8793813736746133	2.2743260886260654	0.21921142318972886	0.3922749267821117	3980;50484	LIG3;RRM2B
GO:0001773	myeloid dendritic cell activation	http://amigo.geneontology.org/amigo/term/GO:0001773	29	2	0.8793813736746133	2.2743260886260654	0.21921142318972886	0.3922749267821117	7048;10202	DHRS2;TGFBR2
GO:0034367	protein-containing complex remodeling	http://amigo.geneontology.org/amigo/term/GO:0034367	29	2	0.8793813736746133	2.2743260886260654	0.21921142318972886	0.3922749267821117	338;341	APOB;APOC1
GO:0042107	cytokine metabolic process	http://amigo.geneontology.org/amigo/term/GO:0042107	106	5	3.2142905382589317	1.5555532209942429	0.21921245908412124	0.3922749267821117	1958;5588;5606;29110;54106	EGR1;MAP2K3;PRKCQ;TBK1;TLR9
GO:0031529	ruffle organization	http://amigo.geneontology.org/amigo/term/GO:0031529	54	3	1.637468764773418	1.8320960158376638	0.22468693800270367	0.3996267432326278	51466;57175;81565	CORO1B;EVL;NDEL1
GO:0051703	intraspecies interaction between organisms	http://amigo.geneontology.org/amigo/term/GO:0051703	54	3	1.637468764773418	1.8320960158376638	0.22468693800270367	0.3996267432326278	8997;23152;50944	CIC;KALRN;SHANK1
GO:0005976	polysaccharide metabolic process	http://amigo.geneontology.org/amigo/term/GO:0005976	107	5	3.244614033902884	1.5410153404242033	0.22473127442964247	0.3996267432326278	2132;3572;5257;5260;83931	EXT2;IL6ST;PHKB;PHKG1;STK40
GO:0060759	regulation of response to cytokine stimulus	http://amigo.geneontology.org/amigo/term/GO:0060759	163	7	4.942729789964206	1.4162214600953722	0.2262288995136934	0.4014500304522743	1147;3977;5468;6059;8737;11213;100133941	ABCE1;CD24;CHUK;IRAK3;LIFR;PPARG;RIPK1
GO:0031109	microtubule polymerization or depolymerization	http://amigo.geneontology.org/amigo/term/GO:0031109	108	5	3.274937529546836	1.5267466798647198	0.2302912485248375	0.406448034982409	324;4133;10142;81551;81565	AKAP9;APC;MAP2;NDEL1;STMN4
GO:0032528	microvillus organization	http://amigo.geneontology.org/amigo/term/GO:0032528	30	2	0.9097048693185655	2.1985152190051966	0.23047994454296605	0.406448034982409	688;23043	KLF5;TNIK
GO:0045730	respiratory burst	http://amigo.geneontology.org/amigo/term/GO:0045730	30	2	0.9097048693185655	2.1985152190051966	0.23047994454296605	0.406448034982409	6223;100133941	CD24;RPS19
GO:0034612	response to tumor necrosis factor	http://amigo.geneontology.org/amigo/term/GO:0034612	251	10	7.611197406631999	1.3138537165369701	0.23249182584784023	0.4079000269519091	338;1147;1896;2633;3604;5609;6095;6198;8737;8792	APOB;CHUK;EDA;GBP1;MAP2K7;RIPK1;RORA;RPS6KB1;TNFRSF11A;TNFRSF9
GO:0006968	cellular defense response	http://amigo.geneontology.org/amigo/term/GO:0006968	55	3	1.6677922604173703	1.7987851791860698	0.23274295655491284	0.4079000269519091	4283;5551;7707	CXCL9;PRF1;ZNF148
GO:0099601	regulation of neurotransmitter receptor activity	http://amigo.geneontology.org/amigo/term/GO:0099601	55	3	1.6677922604173703	1.7987851791860698	0.23274295655491284	0.4079000269519091	2339;10142;50944	AKAP9;FNTA;SHANK1
GO:0072089	stem cell proliferation	http://amigo.geneontology.org/amigo/term/GO:0072089	109	5	3.3052610251907883	1.5127398295907315	0.23589066300522943	0.41256597439186216	1499;2737;4254;4763;51176	CTNNB1;GLI3;KITLG;LEF1;NF1
GO:0055067	monovalent inorganic cation homeostasis	http://amigo.geneontology.org/amigo/term/GO:0055067	137	6	4.15431890322145	1.4442800708793262	0.2366244571173023	0.4129995658104865	134;760;6338;6340;8671;23682	ADORA1;CA2;RAB38;SCNN1B;SCNN1G;SLC4A4
GO:0046717	acid secretion	http://amigo.geneontology.org/amigo/term/GO:0046717	110	5	3.3355845208347406	1.498987649321725	0.24152779658762924	0.41942193909053493	134;189;4763;5027;8792	ADORA1;AGXT;NF1;P2RX7;TNFRSF11A
GO:1903828	negative regulation of cellular protein localization	http://amigo.geneontology.org/amigo/term/GO:1903828	110	5	3.3355845208347406	1.498987649321725	0.24152779658762924	0.41942193909053493	2633;4763;7295;84445;201163	FLCN;GBP1;LZTS2;NF1;TXN
GO:0010737	protein kinase A signaling	http://amigo.geneontology.org/amigo/term/GO:0010737	31	2	0.9400283649625177	2.1275953732308355	0.2417844119463084	0.41942193909053493	9472;9590	AKAP12;AKAP6
GO:0140029	exocytic process	http://amigo.geneontology.org/amigo/term/GO:0140029	84	4	2.5471736340919837	1.5703680135751403	0.2507177723905185	0.4332209927332174	10497;57617;60412;143425	EXOC4;SYT9;UNC13B;VPS18
GO:0072593	reactive oxygen species metabolic process	http://amigo.geneontology.org/amigo/term/GO:0072593	256	10	7.7628148848517595	1.2881925111358574	0.2507585040291094	0.4332209927332174	493;1728;2308;4846;5027;6095;7048;7157;8737;9474	ATG5;ATP2B4;FOXO1;NOS3;NQO1;P2RX7;RIPK1;RORA;TGFBR2;TP53
GO:0046677	response to antibiotic	http://amigo.geneontology.org/amigo/term/GO:0046677	316	12	9.58222462348889	1.2523187956358715	0.25273800787242107	0.43575518598693286	114;1147;1728;1958;2308;4538;5581;6198;7157;7295;8737;80310	ADCY8;CHUK;EGR1;FOXO1;ND4;NQO1;PDGFD;PRKCE;RIPK1;RPS6KB1;TP53;TXN
GO:0006898	receptor-mediated endocytosis	http://amigo.geneontology.org/amigo/term/GO:0006898	287	11	8.702843249814277	1.2639547426336497	0.25560235679441423	0.43980162606326334	302;338;341;811;4035;4036;6653;7048;8029;26119;54806	AHI1;ANXA2;APOB;APOC1;CALR;CUBN;LDLRAP1;LRP1;LRP2;SORL1;TGFBR2
